id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa
75060,SRI-1993-1-243-81,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 9/30/1993 Sri Lankan troops, Tamil rebels in fierce fighting.     Reuters 10/11/1993 Rebels resume ferry on crucial Sri Lankan lagoon.",Defence Ministry,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,2,2,9/28/1993,9/30/1993,118,350,40,0,508,508,508,780
72898,SRI-1993-1-243-80,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/28/1993 Sri Lankan troops pound Tamil rebel positions.,defence ministry said.,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,9/28/1993,9/28/1993,1,0,2,0,3,3,3,780
77552,SRI-1993-1-243-82,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 10/18/1993 GOVERNMENT RADIO REPORTS NINE TAMIL TIGERS KILLED IN TWO SEPARATE RAIDS. Source: SLBC radio external service, Colombo, in English 1045 gmt 17 Oct 93",operational headquarters of the Ministry of Defence,2,Yan Oya river,Yan Oya river (area),North Eastern province,Trincomalee district,8.9136,81.0137,POINT (81.0137 8.9136),142363,Sri Lanka,LKA,780,Asia,1,1,10/16/1993,10/16/1993,0,8,0,0,8,8,8,780
73064,SRI-1993-1-243-83,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 10/18/1993 GOVERNMENT RADIO REPORTS NINE TAMIL TIGERS KILLED IN TWO SEPARATE RAIDS. Source: SLBC radio external service, Colombo, in English 1045 gmt 17 Oct 93",,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,10/17/1993,10/17/1993,0,1,0,0,1,1,1,780
77069,SRI-1993-1-243-84,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 10/25/1993 GOVERNMENT TROOPS KILL SIX ""TERRORISTS"" IN TOPPIGALA. Source: Lankapuvath news agency in English 0925 gmt 22 Oct 93",spokesman from the Ministry of Defence,2,Thoppigala area,Thoppigala area,North Eastern province,Batticaloa district,7.866667,81.533333,POINT (81.533333 7.866667),140924,Sri Lanka,LKA,780,Asia,1,1,10/21/1993,10/21/1993,0,6,0,0,6,6,6,780
73023,SRI-1993-1-243-85,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/8/1993 Sri Lankan Tamil rebels decapitate soldier.,military spokesman,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,11/7/1993,11/7/1993,1,0,0,0,1,1,1,780
76846,SRI-1993-1-243-86,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 11/17/1993 Sri Lankan warplanes destroy Tamil rebel boats.    Reuters 11/20/1993 Sri Lankan rebels claim 1,000 troops killed.",military and rebel sources said.,2,Pooneryn town,Pooneryn town (near),North Eastern province,Kilinochchi district,9.5,80.2,POINT (80.2 9.5),143801,Sri Lanka,LKA,780,Asia,1,1,11/12/1993,11/12/1993,450,400,0,0,850,1050,850,780
76661,SRI-1993-1-243-87,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/13/1993 Sri Lankan troops and rebels battle forthird day.,military sources,1,Palali locality,Palali locality,North Eastern province,Jaffna district,9.8,80.083333,POINT (80.083333 9.8),143801,Sri Lanka,LKA,780,Asia,1,1,11/12/1993,11/12/1993,5,5,0,0,10,10,10,780
76662,SRI-1993-1-243-88,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/15/1993 Sri Lankan Tamil rebels capture up to 70 soldiers.,,1,Palali locality,Palali locality,North Eastern province,Jaffna district,9.8,80.083333,POINT (80.083333 9.8),143801,Sri Lanka,LKA,780,Asia,1,1,11/13/1993,11/13/1993,5,12,0,0,17,17,17,780
76665,SRI-1993-1-243-103,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/15/1993 Sri Lankan Tamil rebels capture up to 70 soldiers.,,1,Palali locality,Palali locality,North Eastern province,Jaffna district,9.8,80.083333,POINT (80.083333 9.8),143801,Sri Lanka,LKA,780,Asia,1,1,11/15/1993,11/15/1993,0,25,0,0,25,25,25,780
73024,SRI-1993-1-243-90,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/21/1993 Tamil rebels kill three in eastern Sri Lanka.,military spokesman,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,11/21/1993,11/21/1993,1,0,0,0,1,1,1,780
73081,SRI-1993-1-243-89,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/21/1993 Tamil rebels kill three in eastern Sri Lanka.,military spokesman,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,11/21/1993,11/21/1993,2,0,0,0,2,2,2,780
73105,SRI-1993-1-243-91,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/22/1993 Sri Lankan troops kill eight Tamil rebels in east.,military spokesman,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,11/21/1993,11/21/1993,0,8,0,0,8,8,8,780
72508,SRI-1993-1-243-93,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/28/1993 Sri Lankan rebel leadervows to continue separatist war.,military sources and residents said,3,Ampara district,Ampara district,North Eastern province,Ampara district,7.0833,81.75,POINT (81.75 7.0833),140204,Sri Lanka,LKA,780,Asia,1,1,11/27/1993,11/27/1993,0,2,0,0,2,2,2,780
75056,SRI-1993-1-243-92,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 11/28/1993 Sri Lankan rebel leadervows to continue separatist war.,military sources,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,11/27/1993,11/27/1993,0,2,0,0,2,2,2,780
73261,SRI-1993-1-243-94,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/2/1993 Sri Lankan Tamil rebels kill eight soldiers.,military spokesman,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,12/2/1993,12/2/1993,8,0,0,0,8,8,8,780
73287,SRI-1993-1-243-96,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/4/1993 Sri Lankan troops kill six Tamil separatist rebels.,military spokesman,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,12/3/1993,12/3/1993,0,2,0,0,2,2,2,780
75742,SRI-1993-1-243-95,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/4/1993 Sri Lankan troops kill six Tamil separatist rebels.,military spokesman,2,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082,Sri Lanka,LKA,780,Asia,1,1,12/3/1993,12/3/1993,0,4,0,0,4,4,4,780
75255,SRI-1993-1-243-97.1,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/6/1993 Sri Lankan airbombing raids kill 26 civilians.,residents,2,Jaffna town,Jaffna town (Gurunagar suburb),North Eastern province,Jaffna district,9.6567,80.0137,POINT (80.0137 9.6567),143801,Sri Lanka,LKA,780,Asia,1,1,12/5/1993,12/5/1993,0,0,9,0,9,9,9,780
75210,SRI-1993-1-243-97.2,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/6/1993 Sri Lankan airbombing raids kill 26 civilians.,residents,3,Jaffna district,"Jaffna district (Panchayoor, in)",North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,12/5/1993,12/5/1993,0,0,9,0,9,9,9,780
75212,SRI-1993-1-243-97.3,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/6/1993 Sri Lankan airbombing raids kill 26 civilians.,residents,3,Jaffna district,"Jaffna district (Sinnakkadai village, in)",North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,12/5/1993,12/5/1993,0,0,8,0,8,8,8,780
76845,SRI-1993-1-243-98,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 12/22/1993 SECURITY FORCES INFLICT ""HEAVY LOSSES"" ON TAMIL TIGERS. Source: SLBC radio external service, Colombo, in English 1045 gmt 19 Dec 93",military spokesman,2,Pooneryn town,Pooneryn town (near),North Eastern province,Kilinochchi district,9.5,80.2,POINT (80.2 9.5),143801,Sri Lanka,LKA,780,Asia,1,1,12/18/1993,12/18/1993,0,4,0,0,4,4,4,780
73288,SRI-1993-1-243-100,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/21/1993 Rebels kill fourSri Lankan soldiers in ambush.,military spokesman,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,12/20/1993,12/20/1993,0,1,0,0,1,1,1,780
73310,SRI-1993-1-243-99,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/21/1993 Rebels kill fourSri Lankan soldiers in ambush.,military spokesman,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,12/21/1993,12/21/1993,0,4,0,0,4,4,4,780
73078,SRI-1993-1-243-101,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 12/28/1993 Five civilians killed in Sri Lanka airstrike.,military and residents,1,Alampil town,Alampil town,North Eastern province,Mullaittivu district,9.15,80.85,POINT (80.85 9.15),143082,Sri Lanka,LKA,780,Asia,1,1,12/27/1993,12/27/1993,0,20,5,0,25,25,25,780
74804,SRI-1993-1-243-102,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 1/6/1994 AIR FORCE BOMBS TAMIL TIGER MEETING ATTENDED BY TIGER LEADER; NINE KILLED. Source: SLBC radio external service, Colombo, in English 1045 gmt 4 Jan 94",military spokesman,1,Chavakachcheri town,Chavakachcheri town,North Eastern province,Jaffna district,9.66,80.151,POINT (80.151 9.66),143801,Sri Lanka,LKA,780,Asia,1,1,12/30/1993,12/30/1993,0,0,0,0,0,9,0,780
77738,SRI-1994-1-243-1,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Xinhua 3/4/1994 OVER 100 REBELS KILLED IN SRI LANKA.,military sources.,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,2,5,1/1/1994,2/28/1994,1,84,0,0,85,85,85,780
77747,SRI-1994-1-243-2,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Xinhua 5/30/1994 SRI LANKANS KILLED IN WAR DURING 5 MONTHS.,official figures,6,Sri Lanka,Sri Lanka,Unknown,Unknown,7,81,POINT (81 7),140203,Sri Lanka,LKA,780,Asia,2,5,1/1/1994,5/30/1994,54,37,0,0,91,91,91,780
75270,SRI-1994-1-243-3,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2/1/1994 Sri Lankan forces brace forpre-poll rebel strikes.,,2,Janakapura village,Janakapura village (near),North Eastern province,Mullaittivu district,9.040104,80.856352,POINT (80.856352 9.040104),143082,Sri Lanka,LKA,780,Asia,1,1,1/31/1994,1/31/1994,0,1,0,0,1,1,1,780
75057,SRI-1994-1-243-4,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2/17/1994 Eight killed in northern Sri Lanka airraids.,LTTE source,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,2/15/1994,2/15/1994,0,0,0,0,0,8,0,780
77952,SRI-1994-1-243-5,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 2/18/1994 Sri Lankan warplanes blast rebel explosives truck.,Defence Ministry,1,Palali locality,"Palaly (south of the sprawling military airbase at , also in Jaffna district)",North Eastern province,Jaffna district,9.8,80.083333,POINT (80.083333 9.8),143801,Sri Lanka,LKA,780,Asia,1,1,2/17/1994,2/17/1994,0,0,0,0,0,3,0,780
75743,SRI-1994-1-243-6,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 2/22/1994 Sri Lankan soldier, Tamil rebels killed in firefight.",military spokesman,2,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082,Sri Lanka,LKA,780,Asia,1,1,2/21/1994,2/21/1994,1,0,0,0,1,1,1,780
75744,SRI-1994-1-243-7,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 2/23/1994 Sri Lankan rebels, soldiers killed in clash.",defence ministry,2,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082,Sri Lanka,LKA,780,Asia,1,1,2/23/1994,2/23/1994,4,15,0,0,19,19,19,780
76742,SRI-1994-1-243-8,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 3/3/1994 TWO SOLDIERS KILLED, CIVILIAN INJURED IN MORTAR ATTACK. Source: SLBC radio external service, Colombo, in English 1045 gmt 1 Mar 94",Operational headquarters in the Ministry of Defence,2,Parakumbura town,Parakumbura town (near),North Western province,Kurunegala district,7.4286,80.2977,POINT (80.2977 7.4286),140201,Sri Lanka,LKA,780,Asia,1,1,3/1/1994,3/1/1994,2,0,0,0,2,2,2,780
75061,SRI-1994-1-243-9,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/6/1994 Twelve killed in northern Sri Lanka gunbattle.,residents and military officials,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,3/5/1994,3/5/1994,3,9,0,0,12,23,12,780
75217,SRI-1994-1-243-12,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/11/1994 Sri Lankan Tamil rebels kill nine and wound 25.,military spokesman,1,Jaffna town,Jaffna town,North Eastern province,Jaffna district,9.6567,80.0137,POINT (80.0137 9.6567),143801,Sri Lanka,LKA,780,Asia,1,1,3/10/1994,3/10/1994,1,0,0,0,1,1,1,780
75461,SRI-1994-1-243-10,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/11/1994 Sri Lankan Tamil rebels kill nine and wound 25.,military spokesman,2,Kayts locality,Kayts locality (area),North Eastern province,Jaffna district,9.7,79.85,POINT (79.85 9.7),143800,Sri Lanka,LKA,780,Asia,1,1,3/10/1994,3/10/1994,4,0,0,0,4,4,4,780
75931,SRI-1994-1-243-11,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/11/1994 Sri Lankan Tamil rebels kill nine and wound 25.,military spokesman,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,3/10/1994,3/10/1994,4,0,0,0,4,4,4,780
73375,SRI-1994-1-243-13,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/17/1994 Sri Lankan fighting kills 29 rebels and civilians.,military and Tamil sources,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,3/16/1994,3/16/1994,0,19,0,0,19,19,19,780
74940,SRI-1994-1-243-14,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/21/1994 Tamils rebels attack Sri Lankan army base.,military spokesman,1,Elephant Pass,Elephant Pass,North Eastern province,Kilinochchi district,9.5242,80.4049,POINT (80.4049 9.5242),143801,Sri Lanka,LKA,780,Asia,1,1,3/21/1994,3/21/1994,3,25,0,0,28,53,28,780
74989,SRI-1994-1-243-15,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 4/1/1994 TROOPS CAPTURE TAMIL TIGERS HIDEOUT - DOWRY SYSTEM BANNED ON JAFFNA PENINSULA. Source: SLBC radio external service, Colombo, in English 1045 gmt 28 Mar 94",,1,Gajabapura village,Gajabapura village,North Central province,Polonnaruwa district,8.1471,80.9935,POINT (80.9935 8.1471),141642,Sri Lanka,LKA,780,Asia,1,1,3/28/1994,3/28/1994,0,9,0,0,9,9,9,780
78123,SRI-1994-1-243-16,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,BBC 4/5/1994 NAVY SINKS ALLEGED LTTE EXPLOSIVES BOAT. Source: Lankapuvath news agency in English 1143 gmt 31 Mar 94,military spokesman,7,Waters south of Delft island,"Water (southeast of Delft Island, close to Urumanai)",North Eastern province,Jaffna district,9.375899,79.696867,POINT (79.696867 9.375899),143080,Sri Lanka,LKA,780,Asia,1,1,3/30/1994,3/30/1994,0,3,0,0,3,3,3,780
75910,SRI-1994-1-243-17,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/20/1994 Sri Lanka army arrests soldiers afterrampage.,residents,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,4/18/1994,4/18/1994,0,0,0,0,0,2,0,780
74829,SRI-1994-1-243-18,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 5/2/1994 OPERATION JAYAMAGA BRINGS MORE AREAS UNDER GOVERNMENT CONTROL IN NORTH VAVUNIYA. (a) SLBC radio external service, Colombo, in English 1045 gmt 29 Apr 94",,2,Chinnatampanai Kulam,"Chinnatampanai Kulam (south of, in the northern Vavuniya district)",North Eastern province,Mullaittivu district,9,80.366667,POINT (80.366667 9),143081,Sri Lanka,LKA,780,Asia,1,2,4/26/1994,4/28/1994,0,7,0,0,7,7,7,780
75932,SRI-1994-1-243-20,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/7/1994 Tamil rebels kill six in Sri Lanka's north.,military spokesman,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,5/6/1994,5/6/1994,2,0,0,0,2,2,2,780
73030,SRI-1994-1-243-19,1994,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/7/1994 Tamil rebels kill six in Sri Lanka's north.,military spokesman,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,5/7/1994,5/7/1994,0,4,0,0,4,4,4,780
